Student ID,First Name,Last Name,Email,Program,Semester
9892374979,Clark,Tremblay,clark.tremblay@student.gtu.edu,B.Tech in Computer Science,1
8922158730,Gisselle,Satterfield,gisselle.satterfield@student.gtu.edu,B.Tech in Computer Science,1
5763866741,Colleen,Bins,colleen.bins@student.gtu.edu,B.Tech in Computer Science,1
3839060040,Prudence,Anderson,prudence.anderson@student.gtu.edu,B.Tech in Computer Science,1
6359665590,Elvie,Runolfsdottir,elvie_runolfsdottir@student.gtu.edu,B.Tech in Computer Science,1
5066565125,Caterina,Walter,caterina.walter@student.gtu.edu,B.Tech in Computer Science,1
6990613264,Christie,Cartwright,christie.cartwright@student.gtu.edu,B.Tech in Computer Science,1
7351070625,Orville,Koch,orville_koch@student.gtu.edu,B.Tech in Computer Science,1
6097452866,Joe,Homenick-Fay,joe.homenick-fay@student.gtu.edu,B.Tech in Computer Science,1
9724227168,Landen,Hackett,landen.hackett72@student.gtu.edu,B.Tech in Computer Science,1
5560612198,Carey,Aufderhar,carey.aufderhar@student.gtu.edu,B.Tech in Computer Science,1
3517170508,Barry,Larkin,barry_larkin@student.gtu.edu,B.Tech in Computer Science,1
6058277358,Annette,Jaskolski,annette_jaskolski@student.gtu.edu,B.Tech in Computer Science,1
0606589278,Gussie,Fahey,gussie_fahey38@student.gtu.edu,B.Tech in Computer Science,1
9944315914,Franklin,Satterfield,franklin_satterfield@student.gtu.edu,B.Tech in Computer Science,1
4263272578,Brian,Carter,brian_carter41@student.gtu.edu,B.Tech in Computer Science,1
6471848117,Ansel,Heathcote,ansel.heathcote@student.gtu.edu,B.Tech in Computer Science,1
8580529670,Troy,Murphy,troy_murphy97@student.gtu.edu,B.Tech in Computer Science,1
8702908103,Bettye,Rath,bettye.rath@student.gtu.edu,B.Tech in Computer Science,1
6423708081,Clinton,Abernathy,clinton.abernathy@student.gtu.edu,B.Tech in Computer Science,1
2985209832,Mckenna,Johnston,mckenna_johnston@student.gtu.edu,B.Tech in Computer Science,1
8216976539,Elinore,McGlynn,elinore.mcglynn27@student.gtu.edu,B.Tech in Computer Science,1
4386493466,Arturo,Kreiger,arturo.kreiger19@student.gtu.edu,B.Tech in Computer Science,1
1691660410,Eduardo,Ullrich,eduardo_ullrich21@student.gtu.edu,B.Tech in Computer Science,1
2544359151,Leann,Bechtelar,leann.bechtelar62@student.gtu.edu,B.Tech in Computer Science,1
8852789704,Modesto,Krajcik,modesto_krajcik@student.gtu.edu,B.Tech in Computer Science,1
5665548873,Montana,Feest,montana.feest23@student.gtu.edu,B.Tech in Computer Science,1
3390416247,Bob,Koss,bob_koss@student.gtu.edu,B.Tech in Computer Science,1
6769973838,Sherri,Marquardt,sherri.marquardt89@student.gtu.edu,B.Tech in Computer Science,1
2450958517,Eliza,Kirlin,eliza_kirlin15@student.gtu.edu,B.Tech in Computer Science,1
0612230504,Beatrice,Champlin,beatrice.champlin@student.gtu.edu,B.Tech in Computer Science,1
1145520367,Mortimer,Kovacek,mortimer.kovacek62@student.gtu.edu,B.Tech in Computer Science,1
2709658607,Clarence,Cruickshank,clarence_cruickshank@student.gtu.edu,B.Tech in Computer Science,1
0008154567,Ernestina,Brown,ernestina_brown38@student.gtu.edu,B.Tech in Computer Science,1
7825011144,Bennie,Runte,bennie.runte72@student.gtu.edu,B.Tech in Computer Science,1
9933145439,Cindy,Bogisich,cindy_bogisich41@student.gtu.edu,B.Tech in Computer Science,1
2927944205,Lea,Langworth,lea_langworth59@student.gtu.edu,B.Tech in Computer Science,1
6421800496,Felicita,Kuvalis,felicita_kuvalis@student.gtu.edu,B.Tech in Computer Science,1
4648473173,Kirstin,Prosacco,kirstin.prosacco35@student.gtu.edu,B.Tech in Computer Science,1
4332460033,Suzanne,Davis,suzanne.davis63@student.gtu.edu,B.Tech in Computer Science,1
7825879326,Angela,Balistreri,angela_balistreri@student.gtu.edu,B.Tech in Computer Science,1
1235154272,Jermaine,Kassulke,jermaine_kassulke@student.gtu.edu,B.Tech in Computer Science,1
2219391342,Delores,Franecki,delores.franecki@student.gtu.edu,B.Tech in Computer Science,1
8198968980,Rosemarie,Upton-Jenkins,rosemarie_upton-jenkins@student.gtu.edu,B.Tech in Computer Science,1
1202240408,Lela,Nader,lela.nader@student.gtu.edu,B.Tech in Computer Science,1
7087795701,Scottie,Dietrich,scottie_dietrich52@student.gtu.edu,B.Tech in Computer Science,1
9864381813,Priscilla,Feil,priscilla.feil@student.gtu.edu,B.Tech in Computer Science,1
6341265917,Malcolm,Ebert,malcolm.ebert82@student.gtu.edu,B.Tech in Computer Science,1
2771961471,Micheal,Smitham,micheal.smitham6@student.gtu.edu,B.Tech in Computer Science,1
9992276219,Delia,Collier,delia.collier72@student.gtu.edu,B.Tech in Computer Science,1
8894531962,Laurence,Stroman,laurence.stroman65@student.gtu.edu,B.Tech in Computer Science,1
3639239827,Grayce,Kilback,grayce_kilback15@student.gtu.edu,B.Tech in Computer Science,1
2827193104,Jillian,Roberts,jillian.roberts17@student.gtu.edu,B.Tech in Computer Science,1
1372860321,Sarah,Cummerata,sarah_cummerata@student.gtu.edu,B.Tech in Computer Science,1
1050418237,Anastasia,Cremin,anastasia_cremin53@student.gtu.edu,B.Tech in Computer Science,1
4173414426,Tessie,Boyer,tessie.boyer@student.gtu.edu,B.Tech in Computer Science,1
4213535352,Rocky,Corwin,rocky.corwin@student.gtu.edu,B.Tech in Computer Science,1
0439147447,Marjorie,Jaskolski,marjorie_jaskolski87@student.gtu.edu,B.Tech in Computer Science,1
5777259867,Karl,Kulas,karl_kulas29@student.gtu.edu,B.Tech in Computer Science,1
1978976731,Heather,Greenfelder,heather.greenfelder56@student.gtu.edu,B.Tech in Computer Science,1
1019749343,Kassandra,Ziemann,kassandra.ziemann76@student.gtu.edu,B.Tech in Computer Science,1
2792569358,Akeem,Shanahan,akeem_shanahan@student.gtu.edu,B.Tech in Computer Science,1
4069379423,Pauline,Brown,pauline.brown@student.gtu.edu,B.Tech in Computer Science,1
4319400686,Reed,Wisozk,reed.wisozk72@student.gtu.edu,B.Tech in Computer Science,1
3285929109,Furman,King,furman_king@student.gtu.edu,B.Tech in Computer Science,1
1818605360,Matthew,Stanton,matthew_stanton61@student.gtu.edu,B.Tech in Computer Science,1
5772175586,Victor,Glover-Prosacco,victor.glover-prosacco@student.gtu.edu,B.Tech in Computer Science,1
1027622153,Zora,Emard,zora.emard14@student.gtu.edu,B.Tech in Computer Science,1
4875727638,Kennedy,Turner,kennedy.turner9@student.gtu.edu,B.Tech in Computer Science,1
1721076431,Michele,Zulauf,michele.zulauf@student.gtu.edu,B.Tech in Computer Science,1
7056930120,Joseph,Rowe,joseph_rowe98@student.gtu.edu,B.Tech in Computer Science,1
5830960046,Tonya,Gerlach,tonya_gerlach@student.gtu.edu,B.Tech in Computer Science,1
1162826710,Ezequiel,Douglas,ezequiel.douglas@student.gtu.edu,B.Tech in Computer Science,1
3197113846,Spencer,Hermann,spencer_hermann@student.gtu.edu,B.Tech in Computer Science,1
3162162524,Jaylon,Zulauf,jaylon.zulauf27@student.gtu.edu,B.Tech in Computer Science,1
9304628777,Jacinthe,Heaney,jacinthe_heaney21@student.gtu.edu,B.Tech in Computer Science,1
4901614797,Cassandre,Keeling,cassandre_keeling@student.gtu.edu,B.Tech in Computer Science,1
4264756416,Emanuel,Luettgen-Romaguera,emanuel.luettgen-romaguera@student.gtu.edu,B.Tech in Computer Science,1
9523227585,Seth,Will,seth.will@student.gtu.edu,B.Tech in Computer Science,1
9129528905,Kiera,Ernser,kiera_ernser@student.gtu.edu,B.Tech in Computer Science,1
7271796054,Nicole,Feest,nicole.feest82@student.gtu.edu,B.Tech in Computer Science,1
0432467938,Lydia,Feeney,lydia.feeney85@student.gtu.edu,B.Tech in Computer Science,1
1916199266,Nolan,Mills,nolan.mills@student.gtu.edu,B.Tech in Computer Science,1
0164616991,Nellie,Adams,nellie_adams@student.gtu.edu,B.Tech in Computer Science,1
2042656118,Afton,Hamill,afton_hamill@student.gtu.edu,B.Tech in Computer Science,1
0771133517,Jaron,Jast,jaron.jast16@student.gtu.edu,B.Tech in Computer Science,1
8812534885,Rosemarie,Balistreri,rosemarie.balistreri64@student.gtu.edu,B.Tech in Computer Science,1
3531581422,Archie,Haley,archie.haley@student.gtu.edu,B.Tech in Computer Science,1
1834839017,Tre,Ryan,tre.ryan38@student.gtu.edu,B.Tech in Computer Science,1
6268105461,Felix,Koepp,felix_koepp@student.gtu.edu,B.Tech in Computer Science,1
5603496233,Darla,Brekke,darla_brekke@student.gtu.edu,B.Tech in Computer Science,1
2954870409,Lourdes,Frami,lourdes.frami@student.gtu.edu,B.Tech in Computer Science,1
3025034737,Shanny,Klein-Kohler,shanny.klein-kohler6@student.gtu.edu,B.Tech in Computer Science,1
3093226183,Shanon,Gorczany,shanon.gorczany97@student.gtu.edu,B.Tech in Computer Science,1
6456710414,Fredy,Buckridge,fredy.buckridge@student.gtu.edu,B.Tech in Computer Science,1
5997992831,Efrain,Wehner,efrain_wehner75@student.gtu.edu,B.Tech in Computer Science,1
1251668931,Michael,Morar,michael_morar8@student.gtu.edu,B.Tech in Computer Science,1
3974797705,Gregg,Farrell,gregg.farrell@student.gtu.edu,B.Tech in Computer Science,1
0949448559,Kelvin,Goyette,kelvin_goyette61@student.gtu.edu,B.Tech in Computer Science,1
4253755885,Emmet,O'Keefe-Parker,emmet.okeefe-parker@student.gtu.edu,B.Tech in Computer Science,1
1017302894,Kameron,Mann,kameron.mann38@student.gtu.edu,B.Tech in Computer Science,1
2191849496,Lupe,Sawayn,lupe_sawayn@student.gtu.edu,B.Tech in Computer Science,1
6470707824,Adolph,Barton,adolph_barton@student.gtu.edu,B.Tech in Computer Science,1
7101264456,Silvia,Torp,silvia_torp80@student.gtu.edu,B.Tech in Computer Science,1
3534438330,Willa,Spencer,willa.spencer71@student.gtu.edu,B.Tech in Computer Science,1
9594318717,Isidro,Heller,isidro.heller@student.gtu.edu,B.Tech in Computer Science,1
1427219275,Kaylin,Beer-Schuppe,kaylin_beer-schuppe31@student.gtu.edu,B.Tech in Computer Science,1
4360314068,Laila,Heaney,laila.heaney81@student.gtu.edu,B.Tech in Computer Science,1
3103488804,Hattie,Hagenes,hattie.hagenes@student.gtu.edu,B.Tech in Computer Science,1
1935066078,Janie,Littel,janie_littel@student.gtu.edu,B.Tech in Computer Science,1
1017803307,Vena,Jenkins,vena.jenkins@student.gtu.edu,B.Tech in Computer Science,1
2196685849,Kip,Kling,kip_kling@student.gtu.edu,B.Tech in Computer Science,1
5532197083,Leigh,Hills-Green,leigh.hills-green1@student.gtu.edu,B.Tech in Computer Science,1
7325335898,Schuyler,Hilpert,schuyler.hilpert93@student.gtu.edu,B.Tech in Computer Science,1
6467808580,Virgil,Hegmann,virgil.hegmann@student.gtu.edu,B.Tech in Computer Science,1
2219684026,Sanford,Toy,sanford_toy@student.gtu.edu,B.Tech in Computer Science,1
5269292304,Megan,Leffler,megan_leffler63@student.gtu.edu,B.Tech in Computer Science,1
5189874722,Javier,Rolfson,javier.rolfson2@student.gtu.edu,B.Tech in Computer Science,1
8367781598,Regina,Hudson,regina.hudson@student.gtu.edu,B.Tech in Computer Science,1
5492178425,Laverne,Douglas,laverne_douglas84@student.gtu.edu,B.Tech in Computer Science,1
0932622840,Donald,Ferry,donald_ferry77@student.gtu.edu,B.Tech in Computer Science,1
8447210771,Dameon,Larson,dameon.larson16@student.gtu.edu,B.Tech in Computer Science,1
7954577968,Marcelino,Gorczany-Gutmann,marcelino_gorczany-gutmann@student.gtu.edu,B.Tech in Computer Science,1
0652818293,Marcella,Gottlieb,marcella_gottlieb17@student.gtu.edu,B.Tech in Computer Science,1
3354014101,Ira,Cummings,ira.cummings@student.gtu.edu,B.Tech in Computer Science,1
5190506108,Adrienne,Russel-Dooley,adrienne_russel-dooley@student.gtu.edu,B.Tech in Computer Science,1
3071289275,Destiny,Donnelly,destiny.donnelly@student.gtu.edu,B.Tech in Computer Science,1
9823395000,Dallas,Mraz,dallas_mraz@student.gtu.edu,B.Tech in Computer Science,1
8243598261,Terence,Daniel,terence.daniel@student.gtu.edu,B.Tech in Computer Science,1
9766624439,Bonita,Mosciski,bonita.mosciski37@student.gtu.edu,B.Tech in Computer Science,1
4822688493,Ella,Prohaska,ella.prohaska@student.gtu.edu,B.Tech in Computer Science,1
2898097918,Presley,Erdman,presley_erdman45@student.gtu.edu,B.Tech in Computer Science,1
7092077241,Lamar,Morar,lamar_morar@student.gtu.edu,B.Tech in Computer Science,1
1805168686,Israel,O'Conner,israel_oconner@student.gtu.edu,B.Tech in Computer Science,1
5350538018,Jordon,Schmitt,jordon.schmitt@student.gtu.edu,B.Tech in Computer Science,1
6754997420,Madaline,Schumm,madaline_schumm22@student.gtu.edu,B.Tech in Computer Science,1
9146535479,Randolph,Graham,randolph.graham87@student.gtu.edu,B.Tech in Computer Science,1
0909427900,Aric,Jerde-Ryan,aric_jerde-ryan@student.gtu.edu,B.Tech in Computer Science,1
3590886494,Sherman,Johnston,sherman.johnston@student.gtu.edu,B.Tech in Computer Science,1
7302665919,Arjun,Feeney,arjun_feeney42@student.gtu.edu,B.Tech in Computer Science,1
1396475642,Brad,Koelpin,brad.koelpin@student.gtu.edu,B.Tech in Computer Science,1
5949402662,Alan,Harber,alan.harber37@student.gtu.edu,B.Tech in Computer Science,1
6903353651,Irving,Stanton,irving.stanton@student.gtu.edu,B.Tech in Computer Science,1
8745346082,Enola,Schoen,enola.schoen45@student.gtu.edu,B.Tech in Computer Science,1
8217021957,Bob,Schultz,bob_schultz46@student.gtu.edu,B.Tech in Computer Science,1
1266893605,Aron,Gorczany,aron_gorczany@student.gtu.edu,B.Tech in Computer Science,1
0987053731,Teri,Grant,teri.grant20@student.gtu.edu,B.Tech in Computer Science,1
9017092779,Marshall,Stark,marshall.stark36@student.gtu.edu,B.Tech in Computer Science,1
9544697318,Maria,Bergnaum,maria_bergnaum71@student.gtu.edu,B.Tech in Computer Science,1
6056467882,Raphaelle,Blanda,raphaelle_blanda@student.gtu.edu,B.Tech in Computer Science,1
3212334611,Reid,Watsica,reid.watsica28@student.gtu.edu,B.Tech in Computer Science,1
4530646604,Delia,Reichert,delia_reichert@student.gtu.edu,B.Tech in Computer Science,1
9851059995,Pam,Thiel,pam_thiel@student.gtu.edu,B.Tech in Computer Science,1
7085338488,Kaitlyn,Little,kaitlyn_little@student.gtu.edu,B.Tech in Computer Science,1
6378037986,Darla,Mayer,darla_mayer90@student.gtu.edu,B.Tech in Computer Science,1
8626880583,Dora,Keeling-Veum,dora_keeling-veum@student.gtu.edu,B.Tech in Computer Science,1
3400110787,Brandon,Mitchell,brandon_mitchell19@student.gtu.edu,B.Tech in Computer Science,1
3555551728,Miriam,White,miriam.white@student.gtu.edu,B.Tech in Computer Science,1
4446335069,Millie,Prosacco,millie_prosacco37@student.gtu.edu,B.Tech in Computer Science,1
1976596858,Napoleon,Mayert,napoleon_mayert91@student.gtu.edu,B.Tech in Computer Science,1
5065858264,Greg,Schneider,greg_schneider@student.gtu.edu,B.Tech in Computer Science,1
5705830761,Dorothy,Kling,dorothy_kling3@student.gtu.edu,B.Tech in Computer Science,1
3357025641,Jalyn,Bradtke,jalyn.bradtke75@student.gtu.edu,B.Tech in Computer Science,1
7839156853,Karen,Trantow,karen_trantow@student.gtu.edu,B.Tech in Computer Science,1
7148534223,Debra,Dickinson,debra_dickinson@student.gtu.edu,B.Tech in Computer Science,1
2610157886,Darren,Kutch,darren.kutch@student.gtu.edu,B.Tech in Computer Science,1
6001338999,Kale,Rohan,kale_rohan@student.gtu.edu,B.Tech in Computer Science,1
2426905538,Alverta,Ward,alverta_ward75@student.gtu.edu,B.Tech in Computer Science,1
3907165015,Daisy,Marvin,daisy.marvin@student.gtu.edu,B.Tech in Computer Science,1
7805077895,Bryant,Hudson,bryant.hudson42@student.gtu.edu,B.Tech in Computer Science,1
9557116320,Antonietta,Collins,antonietta_collins36@student.gtu.edu,B.Tech in Computer Science,1
4176336178,Maria,Hyatt,maria.hyatt@student.gtu.edu,B.Tech in Computer Science,1
2452315850,Jill,Fahey,jill.fahey87@student.gtu.edu,B.Tech in Computer Science,1
3411636895,Lindsey,Considine,lindsey_considine61@student.gtu.edu,B.Tech in Computer Science,1
2940918408,Kenny,Stiedemann,kenny.stiedemann36@student.gtu.edu,B.Tech in Computer Science,1
9679964528,Toby,Reichert,toby_reichert@student.gtu.edu,B.Tech in Computer Science,1
7962740983,Michelle,Boyle,michelle_boyle@student.gtu.edu,B.Tech in Computer Science,1
0933305024,Junior,Gusikowski,junior.gusikowski57@student.gtu.edu,B.Tech in Computer Science,1
8174506390,Agnes,Rosenbaum,agnes_rosenbaum@student.gtu.edu,B.Tech in Computer Science,1
9641176142,Brent,Roberts,brent.roberts97@student.gtu.edu,B.Tech in Computer Science,1
1173720604,Ellen,Pagac,ellen.pagac25@student.gtu.edu,B.Tech in Computer Science,1
3839082734,Clara,Effertz,clara.effertz@student.gtu.edu,B.Tech in Computer Science,1
8350435463,Liana,Lindgren,liana_lindgren@student.gtu.edu,B.Tech in Computer Science,1
9210051500,Terrell,Turcotte,terrell_turcotte@student.gtu.edu,B.Tech in Computer Science,1
4586709491,Kelley,Blick,kelley_blick@student.gtu.edu,B.Tech in Computer Science,1
8316872815,Cletus,Braun,cletus_braun@student.gtu.edu,B.Tech in Computer Science,1
3241530069,Maci,Swift,maci_swift@student.gtu.edu,B.Tech in Computer Science,1
1248894870,Joanne,Ebert,joanne_ebert99@student.gtu.edu,B.Tech in Computer Science,1
6582965042,Mildred,Howell,mildred.howell95@student.gtu.edu,B.Tech in Computer Science,1
3034446685,Bessie,Padberg,bessie.padberg@student.gtu.edu,B.Tech in Computer Science,1
7129842736,Albert,Stokes,albert_stokes@student.gtu.edu,B.Tech in Computer Science,1
8021317235,Alanis,Tillman,alanis.tillman17@student.gtu.edu,B.Tech in Computer Science,1
8261818996,Alberta,Zboncak,alberta.zboncak@student.gtu.edu,B.Tech in Computer Science,1
2835195781,Vanessa,Halvorson,vanessa_halvorson@student.gtu.edu,B.Tech in Computer Science,1
9780538019,Timothy,MacGyver,timothy_macgyver@student.gtu.edu,B.Tech in Computer Science,1
7600593878,Carson,Gulgowski,carson_gulgowski25@student.gtu.edu,B.Tech in Computer Science,1
0181905077,Heidi,Reichel,heidi.reichel84@student.gtu.edu,B.Tech in Computer Science,1
7503415061,Shanna,Effertz,shanna.effertz@student.gtu.edu,B.Tech in Computer Science,1
4157754008,Lora,Effertz,lora.effertz@student.gtu.edu,B.Tech in Computer Science,1
3187395628,Arnold,Barton,arnold.barton@student.gtu.edu,B.Tech in Computer Science,1
9261566783,Josh,Schroeder,josh.schroeder86@student.gtu.edu,B.Tech in Computer Science,1
5137697362,Gwen,Legros,gwen_legros@student.gtu.edu,B.Tech in Computer Science,1
4522741174,Lila,Zboncak,lila_zboncak@student.gtu.edu,B.Tech in Computer Science,1
0255925573,Zachary,McLaughlin,zachary.mclaughlin@student.gtu.edu,B.Tech in Computer Science,1
9762203339,Terence,Lowe,terence_lowe@student.gtu.edu,B.Tech in Computer Science,1
4024151244,Alvin,Wilderman-Kub,alvin.wilderman-kub@student.gtu.edu,B.Tech in Computer Science,1
5045040355,Alysha,Grimes,alysha_grimes5@student.gtu.edu,B.Tech in Computer Science,1
1201373990,Devin,Berge,devin_berge@student.gtu.edu,B.Tech in Computer Science,1
0611450005,Cristopher,Powlowski,cristopher_powlowski75@student.gtu.edu,B.Tech in Computer Science,1
0172482431,Violet,Haley,violet_haley52@student.gtu.edu,B.Tech in Computer Science,1
5853669261,Ottis,O'Kon,ottis.okon@student.gtu.edu,B.Tech in Computer Science,1
4624278196,Broderick,Cartwright,broderick_cartwright12@student.gtu.edu,B.Tech in Computer Science,1
6153055336,Lila,Abernathy,lila.abernathy@student.gtu.edu,B.Tech in Computer Science,1
5984386775,Yolanda,Dooley,yolanda.dooley8@student.gtu.edu,B.Tech in Computer Science,1
5697449581,Randal,Stanton,randal.stanton@student.gtu.edu,B.Tech in Computer Science,1
9844729684,Cristopher,Bashirian,cristopher.bashirian70@student.gtu.edu,B.Tech in Computer Science,1
8263612736,Katarina,Cremin,katarina.cremin@student.gtu.edu,B.Tech in Computer Science,1
6833605203,Dawn,Hackett,dawn_hackett@student.gtu.edu,B.Tech in Computer Science,1
5600368942,Merle,Lindgren,merle.lindgren@student.gtu.edu,B.Tech in Computer Science,1
0714755016,Annie,Grimes,annie.grimes@student.gtu.edu,B.Tech in Computer Science,1
5414055606,Clint,Gibson,clint.gibson@student.gtu.edu,B.Tech in Computer Science,1
0804107258,Tina,Hauck,tina.hauck4@student.gtu.edu,B.Tech in Computer Science,1
3219695035,Felipe,Christiansen,felipe_christiansen@student.gtu.edu,B.Tech in Computer Science,1
2179900807,Tracey,Breitenberg,tracey_breitenberg@student.gtu.edu,B.Tech in Computer Science,1
5456352074,Jaiden,Bergstrom,jaiden_bergstrom35@student.gtu.edu,B.Tech in Computer Science,1
3274078313,Berry,Walsh,berry_walsh@student.gtu.edu,B.Tech in Computer Science,1
2812418373,Victor,Braun,victor_braun80@student.gtu.edu,B.Tech in Computer Science,1
1921937982,Blake,Pouros,blake.pouros21@student.gtu.edu,B.Tech in Computer Science,1
3731956162,Elouise,Langosh,elouise_langosh5@student.gtu.edu,B.Tech in Computer Science,1
6810350548,Abby,Johns,abby.johns@student.gtu.edu,B.Tech in Computer Science,1
1447969643,Ulices,Shields,ulices.shields37@student.gtu.edu,B.Tech in Computer Science,1
5450368847,Brendan,Cronin,brendan.cronin80@student.gtu.edu,B.Tech in Computer Science,1
8243838285,Kacey,Schuster,kacey_schuster9@student.gtu.edu,B.Tech in Computer Science,1
0440586166,Mae,Sipes,mae.sipes@student.gtu.edu,B.Tech in Computer Science,1
6802180987,Graham,Leuschke,graham.leuschke@student.gtu.edu,B.Tech in Computer Science,1
7132241657,Jacquelyn,Harvey,jacquelyn.harvey52@student.gtu.edu,B.Tech in Computer Science,1
3739346974,Earlene,Christiansen,earlene_christiansen@student.gtu.edu,B.Tech in Computer Science,1
7780640323,Quincy,Lindgren,quincy_lindgren@student.gtu.edu,B.Tech in Computer Science,1
7301220956,Jerome,Maggio,jerome.maggio70@student.gtu.edu,B.Tech in Computer Science,1
5134196435,Kay,Gusikowski,kay_gusikowski@student.gtu.edu,B.Tech in Computer Science,1
7615282142,Eunice,Larkin,eunice.larkin@student.gtu.edu,B.Tech in Computer Science,1
4988715942,Lina,Stroman,lina.stroman@student.gtu.edu,B.Tech in Computer Science,1
6238114200,Winona,Legros,winona_legros@student.gtu.edu,B.Tech in Computer Science,1
6697156816,Whitney,Harris,whitney_harris4@student.gtu.edu,B.Tech in Computer Science,1
6582402915,Edward,Collier,edward.collier6@student.gtu.edu,B.Tech in Computer Science,1
4728679963,Paula,Ferry,paula_ferry5@student.gtu.edu,B.Tech in Computer Science,1
4300828547,Olive,Swift,olive.swift93@student.gtu.edu,B.Tech in Computer Science,1
0349323723,Tyrone,Heaney,tyrone_heaney1@student.gtu.edu,B.Tech in Computer Science,1
0842006517,Emelia,Corwin,emelia.corwin@student.gtu.edu,B.Tech in Computer Science,1
6526819297,Frankie,Kemmer,frankie.kemmer31@student.gtu.edu,B.Tech in Computer Science,1
9387397603,Cleo,Kovacek,cleo_kovacek65@student.gtu.edu,B.Tech in Computer Science,1
2973993347,Markus,Bashirian,markus.bashirian@student.gtu.edu,B.Tech in Computer Science,1
9342229675,Edd,West,edd.west@student.gtu.edu,B.Tech in Computer Science,1
1124386178,Garnett,Walker,garnett.walker67@student.gtu.edu,B.Tech in Computer Science,1
2423174631,Theo,Stracke,theo_stracke47@student.gtu.edu,B.Tech in Computer Science,1
1108360911,Waino,Kozey-Labadie,waino.kozey-labadie@student.gtu.edu,B.Tech in Computer Science,1
3162966057,Laverna,Hessel,laverna_hessel@student.gtu.edu,B.Tech in Computer Science,1
2324318080,Victor,Aufderhar,victor.aufderhar@student.gtu.edu,B.Tech in Computer Science,1
3956641231,Lura,Davis,lura_davis12@student.gtu.edu,B.Tech in Computer Science,1
4709273317,Roger,Buckridge,roger_buckridge97@student.gtu.edu,B.Tech in Computer Science,1
9049693100,Patty,Schuster,patty.schuster19@student.gtu.edu,B.Tech in Computer Science,1
7086577802,Nadine,Keebler,nadine.keebler@student.gtu.edu,B.Tech in Computer Science,1
7468205390,Harrison,Krajcik,harrison.krajcik5@student.gtu.edu,B.Tech in Computer Science,1
3457505737,Brianne,Gusikowski,brianne.gusikowski@student.gtu.edu,B.Tech in Computer Science,1
4710993764,Priscilla,Hamill,priscilla.hamill50@student.gtu.edu,B.Tech in Computer Science,1
4663954903,Velma,Durgan,velma.durgan@student.gtu.edu,B.Tech in Computer Science,1
1048315191,Darren,Rath,darren.rath@student.gtu.edu,B.Tech in Computer Science,1
2636437366,Mildred,Wunsch,mildred.wunsch91@student.gtu.edu,B.Tech in Computer Science,1
7568563584,Sigurd,Krajcik,sigurd.krajcik7@student.gtu.edu,B.Tech in Computer Science,1
7889834056,Harry,Hand,harry.hand@student.gtu.edu,B.Tech in Computer Science,1
0249559839,Justina,Corwin,justina_corwin93@student.gtu.edu,B.Tech in Computer Science,1
3837828944,Evert,Marquardt,evert.marquardt50@student.gtu.edu,B.Tech in Computer Science,1
5669670259,Rex,Blanda,rex.blanda@student.gtu.edu,B.Tech in Computer Science,1
1867691113,Eleanor,Kub,eleanor_kub85@student.gtu.edu,B.Tech in Computer Science,1
6718696310,Carla,Kohler,carla.kohler@student.gtu.edu,B.Tech in Computer Science,1
1816557410,Pedro,Schamberger,pedro_schamberger83@student.gtu.edu,B.Tech in Computer Science,1
2216165604,Michelle,Gerhold,michelle_gerhold@student.gtu.edu,B.Tech in Computer Science,1
0354178972,Paula,Krajcik,paula.krajcik99@student.gtu.edu,B.Tech in Computer Science,1
8061459026,Martha,Barton,martha_barton@student.gtu.edu,B.Tech in Computer Science,1
1791157862,Maegan,Block,maegan.block@student.gtu.edu,B.Tech in Computer Science,1
0319305518,Freddie,Turner,freddie.turner17@student.gtu.edu,B.Tech in Computer Science,1
5027818418,Nellie,O'Hara,nellie_ohara@student.gtu.edu,B.Tech in Computer Science,1
7897914769,Myrtle,Armstrong,myrtle.armstrong23@student.gtu.edu,B.Tech in Computer Science,1
8710565283,Shane,Gutkowski,shane.gutkowski15@student.gtu.edu,B.Tech in Computer Science,1
5513872437,Ricky,Erdman,ricky_erdman0@student.gtu.edu,B.Tech in Computer Science,1
4174220554,Jamar,Abernathy,jamar.abernathy53@student.gtu.edu,B.Tech in Computer Science,1
2360624024,Barry,Ruecker,barry_ruecker91@student.gtu.edu,B.Tech in Computer Science,1
1366598793,Jo,Dare,jo_dare99@student.gtu.edu,B.Tech in Computer Science,1
3550839496,Forrest,Bednar,forrest_bednar24@student.gtu.edu,B.Tech in Computer Science,1
9281901793,Devan,Leuschke,devan_leuschke41@student.gtu.edu,B.Tech in Computer Science,1
0488035190,Alysha,Bailey,alysha.bailey@student.gtu.edu,B.Tech in Computer Science,1
8234279530,Tamia,Johnston,tamia.johnston38@student.gtu.edu,B.Tech in Computer Science,1
4485826593,Shaina,Rolfson,shaina_rolfson@student.gtu.edu,B.Tech in Computer Science,1
5960444874,Sandra,Durgan,sandra_durgan10@student.gtu.edu,B.Tech in Computer Science,1
8407652263,Kay,Heaney,kay_heaney46@student.gtu.edu,B.Tech in Computer Science,1
1568510167,Jana,Leffler,jana.leffler@student.gtu.edu,B.Tech in Computer Science,1
2117842950,Kay,Smitham,kay.smitham@student.gtu.edu,B.Tech in Computer Science,1
8281564906,Holly,Muller,holly_muller@student.gtu.edu,B.Tech in Computer Science,1
0236064240,Oleta,Hessel,oleta.hessel@student.gtu.edu,B.Tech in Computer Science,1
